WEIGHT: 38560.1394932, 93025.5624397 
THETA: 2

Ground Function:
TF
+1
+10 +10

Arguments: tanh winnow ground_file.txt sphere 5000 2500 0.2

Training Updates: 256
([1.9838197929124286, 1.1116061228838643, 2], [0.9882809795153734, 0.15264568624148575, 1])
([4687.918179146305, 4834.18421209576, 2], [0.903393187124191, -0.4288131871311753, 1])
([7557.499734625337, 2925.0770714283567, 2], [-0.6889616333763153, 0.7247978116243451, 0])
([4699.8975865681, 4845.866356526041, 2], [0.6852797032038187, -0.728279979387657, 0])
([2790.424864887941, 7651.554160594776, 2], [0.7521445191540109, -0.6589981959812801, 0])
([4798.59931556939, 4967.898530932363, 2], [-0.7821285517938915, 0.6231171065448212, 0])
([2891.209063828104, 7972.747558874691, 2], [0.7309404185149835, -0.6824412828816416, 0])
([4884.08910644342, 5066.490738904871, 2], [-0.7564165873099504, 0.6540901669054262, 0])
([2926.2779387598357, 8081.747779515804, 2], [0.7390227178313934, -0.6736805047862828, 0])
([5051.848180024856, 5273.1505592725825, 2], [0.7877444797882115, -0.6160021384404442, 1])
([3022.535524854489, 8398.390339798741, 2], [0.7410519873383848, -0.6714476539997963, 0])
([5222.740547537505, 5486.100149426417, 2], [0.7890477400276864, -0.6143318842101562, 1])
([8242.074918421782, 3255.6335357710914, 2], [-0.6582005413477678, 0.7528426444945221, 0])
([5278.445881903774, 5536.18892267456, 2], [0.6428943539921411, -0.7659548613365068, 0])
([8354.65781140033, 3293.9131904434735, 2], [-0.66246751642089, 0.749090641836579, 0])
([6182.16056534443, 6149.584870662936, 2], [-0.43446961495960557, 0.9006864902266782, 1])
([3782.2118524843604, 10026.993409282939, 2], [0.7088809498689436, -0.7053281498089413, 0])
([7053.184828156529, 7402.231507108643, 2], [0.8990446708989187, -0.4378569169583311, 1])
([11216.903825099373, 4422.901133297389, 2], [-0.6693277562347539, 0.7429672635680188, 0])
([7241.771180901083, 7571.421929893472, 2], [-0.6312600096241292, 0.7755712734812606, 1])
([11442.711547615, 4498.086414043946, 2], [-0.6600144664295079, 0.7512528895809799, 0])
([8068.224970752393, 8184.834894156414, 2], [-0.5041057469875606, 0.8636419372946832, 1])
([13118.93133429254, 4993.715393215591, 2], [-0.7013269859892577, 0.7128397146085671, 0])
([9287.108769353867, 9107.721946496042, 2], [0.49834876629539715, -0.8669766473970654, 0])
([14817.794019866476, 5458.049914478741, 2], [-0.6740292474734052, 0.7387046592180363, 0])
([8936.437810181284, 8768.338909526825, 2], [0.7295589116800845, -0.6839179734355362, 0])
([14075.281365510222, 5194.607160183606, 2], [-0.655391989562291, 0.7552889116209651, 0])
([10961.241162474182, 9915.435912238325, 2], [0.3607525954433824, -0.9326615489452019, 0])
([6819.320453178331, 16432.62007490658, 2], [0.6847112800510067, -0.7288144228614799, 0])
([11481.666539555194, 10402.858646691273, 2], [-0.7516321747003883, 0.6595824997338582, 0])
([7161.46759849736, 17281.86476992778, 2], [0.6810048871569194, -0.7322788701501575, 0])
([12683.85453509414, 11676.751635332663, 2], [0.824666062905657, -0.5656199118592652, 1])
([7751.440564914757, 19018.187000596863, 2], [0.7104568793007361, -0.7037407353949743, 0])
([14351.834197920241, 13840.424360059083, 2], [0.8886987706920005, -0.4584915429651096, 1])
([8749.426732237735, 22486.508136565684, 2], [0.7139747295813642, -0.7001714686555129, 0])
([15786.412690936353, 15632.840885570724, 2], [0.851422971098657, -0.5244796700402558, 1])
([25423.723567077563, 9450.011566704841, 2], [-0.6874919734210462, 0.7261919763269459, 0])
([16373.3210039365, 16144.48234298392, 2], [-0.6348283698043602, 0.7726531828003677, 1])
([26537.788100518163, 9819.215680806275, 2], [-0.6967011548422429, 0.7173614854740148, 0])
([17027.27770844081, 16723.62618698294, 2], [0.6402003305772191, -0.7682080035568618, 0])
([27002.279530745218, 9967.145113832643, 2], [-0.6652334067643586, 0.7466354629433868, 0])
([18007.708339685007, 17491.69380653945, 2], [0.5844666090356226, -0.8114177610345985, 0])
([28573.534856140916, 10430.268038324682, 2], [-0.666064928730985, 0.7458937663733273, 0])
([20906.87491101299, 19364.988618716783, 2], [-0.450702095472123, 0.8926744205683488, 1])
([12742.334920610803, 31453.957111702697, 2], [0.7143477658915802, -0.6997908754518795, 0])
([21226.482217155986, 19677.081559835944, 2], [-0.7362356358070166, 0.6767252681611926, 0])
([12592.056087270314, 31040.125877617622, 2], [0.7533514267866934, -0.6576181473761603, 0])
([23092.060502620236, 22188.315653311867, 2], [-0.8748830384189836, 0.4843342534725034, 0])
([13871.46346820392, 35493.798547441314, 2], [0.7352769073989638, -0.6777668252768172, 0])
([25632.82038302295, 25733.321307800445, 2], [0.8858722242980789, -0.4639293073488395, 1])
([15620.839317884276, 41792.74232995278, 2], [0.714520254804292, -0.6996147550433807, 0])
([27669.073401149075, 28241.78515969036, 2], [0.8248023583950898, -0.565421143561061, 1])
([44543.15487874473, 17065.789288497264, 2], [-0.68692941327407, 0.726724143798004, 0])
([30448.81618798468, 30462.81502217617, 2], [0.548817605139861, -0.8359421249635334, 0])
([49199.41618715291, 18472.720457171203, 2], [-0.692255057240761, 0.7216529191547629, 0])
([35052.886474478604, 33813.97464088043, 2], [-0.48910794659406054, 0.8722232607415041, 1])
([21172.585075494797, 54411.11255100413, 2], [0.727335823139029, -0.6862817208542503, 0])
([37993.13312844611, 37498.60581779398, 2], [-0.843541263149208, 0.5370643698521048, 0])
([60205.17123080644, 22333.919789480613, 2], [-0.6641487206899632, 0.7476004794045313, 0])
([47285.84754417988, 42768.63264099504, 2], [0.34847895478951624, -0.937316605032049, 0])
([28403.169486517625, 68411.24674155886, 2], [0.7353565277186517, -0.6776804388069408, 0])
([51203.1923264082, 47493.969680717004, 2], [-0.8501818317615795, 0.5264891764723425, 0])
([81609.88880308918, 28434.777347184987, 2], [-0.6725102168582117, 0.740087838179578, 0])
([57519.08732693297, 51728.14441699583, 2], [0.5047031922232579, -0.8632929327636437, 0])
([36084.89912557751, 86392.9907835891, 2], [0.6726455625206681, -0.7399648283677096, 0])
([61802.80928467218, 55809.95773359492, 2], [-0.7762771964579545, 0.6303917149355459, 0])
([36964.38212460888, 88853.89061600447, 2], [0.7415366199328579, -0.6709123946526492, 0])
([62826.76474072763, 56871.032966657265, 2], [-0.7652434922530718, 0.6437409397920275, 0])
([38560.13949315008, 93025.56243967186, 2], [0.7042690199342754, -0.7099331993651342, 0])
